시군명,사업장명,소재지우편번호,소재지도로명주소,소재지지번주소,인허가일자,영업상태명,폐업일자,의료기관종별명,병상수(개),의료인수(명),입원실수(개),진료과목내용,연면적(㎡),WGS84위도,WGS84경도
안양시,신병원,14091,경기도 안양시 만안구 냉천로 5,경기도 안양시 만안구안양8동 559-7,1982-05-25,폐업,2003-11-05,병원,35,6,12,"내과, 마취통증의학과, 산부인과, 소아청소년과, 진단검사의학과, 가정의학과",6847.5,37.3821533630,126.9293181825
안양시,한성병원,14120,경기도 안양시 동안구 경수대로 525 (호계동),경기도 안양시 동안구 호계동 968번지 18호,1983-03-31,휴업,,병원,240,5,56,"내과, 외과, 정형외과, 영상의학과",5014.93,37.3695852713,126.9574218556
양주시,양주예쓰병원,11451,경기도 양주시 회정로 103 (덕정동),경기도 양주시 덕정동 224-3번지,2002-05-25,영업/정상,,병원,132,33,29,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 병리과, 재활의학과, 가정의학과, 응급의학과",5797.85,37.8376994741,127.0645221085
양주시,에스엘서울병원,11494,경기도 양주시 고삼로 13 (만송동),경기도 양주시 만송동 256-1,2020-06-29,영업/정상,,병원,61,37,21,"내과, 정형외과, 영상의학과",2576.59,37.8004071635,127.0856077623
양주시,나무정원여성병원,11440,경기도 양주시 평화로1489번길 19-11 (덕계동),경기도 양주시 덕계동 513-14번지,2017-03-22,영업/정상,,병원,86,21,52,"내과, 산부인과, 소아청소년과, 가정의학과",5160.97,37.8227585625,127.0485092647
양주시,국군양주병원,11429,경기도 양주시 은현면 화합로 1133,경기도 양주시 은현면용암리산49-1,1994-05-23,영업/정상,,병원,342,183,71,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 산부인과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 응급의학과, 구강악안면외과, 치과보철과, 치주과, 치과보존과, 구강내과",0,37.8508855498,127.0415360385
양주시,자혜병원,11518,경기도 양주시 백석읍 기산로440번길 102,경기도 양주시 백석읍 기산리 381번지 3호,2009-06-22,폐업,2009-10-28,병원,53,1,10,"내과, 신경과, 외과, 심장혈관흉부외과, 응급의학과",840.75,37.7725488971,126.9380148600
양주시,양주한국병원,11452,경기도 양주시 화합로 1489(고암동),경기도 양주시 고암동 92-21,2021-08-06,휴업,,병원,203,63,65,"내과, 신경과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 소아청소년과, 영상의학과, 진단검사의학과, 재활의학과, 직업환경의학과",18891.09,37.8389018645,127.0729023880
양주시,양주우리병원,11416,경기도 양주시 광적면 백은로 261,경기도 양주시 광적면 가납리 399-8,2011-03-16,휴업,,병원,94,11,27,"내과, 정형외과, 신경외과, 성형외과, 피부과, 비뇨의학과, 가정의학과",5947.13,37.8167055283,126.9898182959
양평군,양평병원,12550,경기도 양평군 양평읍 중앙로 129,경기도 양평군 양평읍 공흥리 316-2번지,1995-01-20,영업/정상,,병원,110,29,31,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과",5453.29,37.4939488353,127.5034843038
양평군,국립교통재활병원,12564,경기도 양평군 양평읍 중앙로 260,경기도 양평군 양평읍 도곡리 1030번지,2014-08-01,영업/정상,,병원,268,137,93,"내과, 정신건강의학과, 외과, 성형외과, 소아청소년과, 안과, 이비인후과, 비뇨의학과, 영상의학과, 재활의학과",40149.8,37.4903871334,127.5178617380
양평군,웰파크병원,12575,경기도 양평군 강하면 사호1길 51,경기도 양평군 강하면 전수리1016-6,2007-07-30,폐업,2008-07-30,병원,96,4,29,"내과, 산부인과, 피부과, 영상의학과",5038.61,37.4975807761,127.4191564639
양평군,양평효노인전문병원,12521,경기도 양평군 용문면 다문북길 16,경기도 양평군 용문면 다문리 788-1,2002-06-19,폐업,2008-03-18,병원,52,2,14,"내과, 신경외과, 산부인과, 재활의학과",1902,37.4820985071,127.5888915032
여주시,연세새로운병원,12626,경기도 여주시 영릉로 22 (창동),경기도 여주시 창동 180-1번지,2001-05-14,영업/정상,,병원,84,14,22,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",3236.64,37.2898732070,127.6329239251
여주시,세종여주병원,12618,"경기도 여주시 청심로 39, 세종여주병원 (하동)",경기도 여주시 하동 435번지 세종여주병원,1998-04-27,영업/정상,,병원,180,34,56,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 안과, 영상의학과, 재활의학과, 가정의학과, 응급의학과",9504.9,37.3014824890,127.6253165893
연천군,의료법인이정의료재단전곡백병원,11027,경기도 연천군 전곡읍 평화로 525,경기도 연천군 전곡읍 전곡리235,1997-04-29,폐업,2009-10-01,병원,37,1,12,"내과, 외과, 정형외과, 신경외과, 산부인과, 소아청소년과, 피부과, 비뇨의학과",3540.7,38.0174251575,127.0690089157
오산시,웰봄병원,18114,"경기도 오산시 경기대로 534, 3층 303호, 5~10층 (수청동)","경기도 오산시 수청동 617-1번지 3층 303호, 5~10층",2019-03-18,영업/정상,,병원,59,34,35,"내과, 소아청소년과, 이비인후과, 피부과",2943.38,37.1706289306,127.0640767404
오산시,오산세종병원,18146,경기도 오산시 오산로 8 (갈곶동),경기도 오산시 갈곶동 190번지 3호,2009-08-20,영업/정상,,병원,46,23,8,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과",1854.56,37.1276070141,127.0672281064
오산시,버팀병원,18134,"경기도 오산시 경기대로 274, B1,1,2,3,5층 (오산동)","경기도 오산시 오산동 867-4번지 B1,1,2,3,5층",2014-07-31,영업/정상,,병원,99,40,27,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 직업환경의학과",5231.69,37.1492924517,127.0739737410
오산시,송호욱병원,18114,"경기도 오산시 내삼미로79번길 19, 6층~8층, 10층 (수청동)",경기도 오산시 수청동 618-5,2018-04-11,영업/정상,,병원,36,17,9,"내과, 정형외과, 신경외과, 영상의학과",2537.19,37.1694672132,127.0643762759
오산시,우현병원,18138,"경기도 오산시 대원로 7, 오산프라자 (오산동)",경기도 오산시 오산동 880-6 오산프라자,2021-11-23,영업/정상,,병원,30,14,14,"내과, 신경과, 외과, 정형외과, 산부인과, 소아청소년과, 이비인후과, 피부과, 재활의학과, 가정의학과",2270.78,37.1469687275,127.0695163167
오산시,삼성본병원,18111,"경기도 오산시 북삼미로 175, 삼성본병원 A동 및 B동 (외삼미동)",경기도 오산시 외삼미동 641 삼성본병원 A동 및 B동,2017-11-30,영업/정상,,병원,70,77,20,"내과, 정형외과, 마취통증의학과, 영상의학과",6024.09,37.1909370542,127.0614699894
오산시,평안한사랑병원,18106,"경기도 오산시 수목원로 606, 오산세교CL타워 6층 (세교동)",경기도 오산시 세교동 600번지 4호 오산세교CL타워,2019-04-23,영업/정상,,병원,120,5,22,"내과, 신경과, 정신건강의학과, 소아청소년과",1881.46,37.1858974538,127.0422111032
오산시,서울어린이병원,18142,경기도 오산시 경기대로 209 (원동),경기도 오산시 원동,2013-11-08,영업/정상,,병원,85,26,54,"내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",2726.18,37.1434211249,127.0731058660
오산시,서울병원,447-801,경기도 오산시 경기대로 274 (오산동),경기도 오산시 오산동 867번지 4호 서울병원,1985-08-28,폐업,2014-07-25,병원,130,21,35,"내과, 정형외과, 마취통증의학과, 산부인과, 진단검사의학과, 치과",4416.9,37.1492924517,127.0739737410
오산시,하나병원,18138,"경기도 오산시 대원로 23, 지하1,지상1~4층 (원동)","경기도 오산시 원동 761-16번지 지하1,지상1~4층",2015-12-31,폐업,2017-03-24,병원,44,4,12,"내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 가정의학과, 한방내과, 침구과",1266.35,37.1465686517,127.0710500179
오산시,오산한국병원,18144,경기도 오산시  밀머리로1번길  16 (원동),경기도 오산시 원동 560번지 70호,2004-05-03,폐업,2009-01-05,병원,299,28,71,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 직업환경의학과",5573.32,37.1412846971,127.0755950189
용인시,서울예스병원,16868,"경기도 용인시 수지구 용구대로 2736, 영일죽전빌딩 (죽전동)",경기도 용인시 수지구 죽전동 902-2번지 영일죽전빌딩,2013-11-28,영업/정상,,병원,99,96,23,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 병리과, 재활의학과, 가정의학과, 한방내과",6632.63,37.3298838123,127.1093594708
용인시,샘물호스피스병원,17180,경기도 용인시 처인구 백암면 고안로51번길 112-25,경기도 용인시 처인구 백암면 고안리 548번지,2009-01-15,영업/정상,,병원,75,70,43,"내과, 산부인과, 소아청소년과",6686.96,37.1385153838,127.4134712853
용인시,용인제일메디병원,17028,경기도 용인시 처인구 포곡읍 포곡로210번길 21-11,경기도 용인시 처인구 포곡읍 둔전리 80-2번지,2021-05-14,영업/정상,,병원,200,73,66,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 영상의학과",6807.83,37.2749252448,127.2283170105
용인시,바로웰병원,16872,"경기도 용인시 수지구 현암로 72, 지하1층~4층 (죽전동)",경기도 용인시 수지구 죽전동 306-5번지 지하 1층~4층,2023-10-06,영업/정상,,병원,99,24,36,"소아청소년과, 재활의학과",4207.67,37.3312704157,127.1171636344
용인시,이음병원,16954,"경기도 용인시 기흥구 흥덕1로 97, 5층~7층 (영덕동)",경기도 용인시 기흥구 영덕동 986번지 10호,2011-05-13,영업/정상,,병원,145,21,34,"내과, 신경과, 정신건강의학과, 영상의학과, 진단검사의학과",2334.05,37.2748286723,127.0733350140
용인시,조은손병원,17048,"경기도 용인시 처인구 중부대로 1349, 지하1, 지상3~6층 (김량장동)",경기도 용인시 처인구 김량장동 292번지 5호,2017-04-28,영업/정상,,병원,72,27,14,"내과, 정형외과, 영상의학과",1852.2,37.2352180257,127.1948073879
용인시,연세프라임병원,16921,"경기도 용인시 기흥구 용구대로 2355 (마북동, 용인프라임병원)",경기도 용인시 기흥구 마북동 482번지 10호,2017-06-22,영업/정상,,병원,77,40,16,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",4700.07,37.2967560750,127.1088538757
용인시,(의)효심의료재단 용인서울병원,17148,경기도 용인시 처인구 고림로 81 (고림동),경기도 용인시 처인구 고림동 787번지 1호,2002-06-12,영업/정상,,병원,200,77,62,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 응급의학과",12333.16,37.2403149583,127.2144834225
용인시,광교참좋은병원,16944,"경기도 용인시 수지구 광교중앙로 311, 우리상가 3층~9층 (상현동)",경기도 용인시 수지구 상현동 1117번지 3호 우리상가,2014-11-07,영업/정상,,병원,127,59,34,"내과, 신경과, 외과, 재활의학과, 가정의학과, 응급의학과",3435.41,37.2978161636,127.0689063627
용인시,(의)유일재단 하나애병원,17147,경기도 용인시 처인구 백옥대로916번길 48 (남동),경기도 용인시 처인구 남동 306번지,2008-04-23,영업/정상,,병원,157,36,37,"내과, 신경과, 정신건강의학과, 피부과, 재활의학과, 가정의학과, 한방내과",4319.45,37.2193549264,127.2135029291
용인시,(의)수지의료재단 용인수지병원,16846,"경기도 용인시 수지구 풍덕천로22번길 15, 지하1,지상2~6층 (풍덕천동)",경기도 용인시 수지구 풍덕천동 514-1 수지요양병원,2016-12-12,영업/정상,,병원,154,17,58,"내과, 신경과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 가정의학과, 한방내과",4310.37,37.3168654316,127.0848461455
용인시,용인연세병원,16986,경기도 용인시 기흥구 어정로 85(상하동),경기도 용인시 기흥구 상하동 465-3,2022-01-12,영업/정상,,병원,99,28,27,"신경과, 정형외과, 신경외과, 재활의학과, 가정의학과",2657.9,37.2743079721,127.1389962381
용인시,동백성루카병원,16995,경기도 용인시 기흥구 동백죽전대로 315-29 (중동),경기도 용인시 기흥구 중동 430번지 1호,2020-05-01,영업/정상,,병원,40,42,28,가정의학과,4856,37.2656715065,127.1506540969
용인시,김상수병원,16918,"경기도 용인시 기흥구 구성로 111, 채러티디벨로퍼(주) 2-4층 (언남동)",경기도 용인시 기흥구 언남동 242번지 4호 채러티디벨로퍼(주),2018-12-28,영업/정상,,병원,36,6,11,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",1202.24,37.2933628028,127.1214738877
용인시,엠플러스병원,17006,"경기도 용인시 기흥구 동백중앙로 265 (중동, 더엠프라자 8,9층)",경기도 용인시 기흥구 중동 831번지 2호 더엠프라자 8층 9층,2007-03-16,영업/정상,,병원,30,15,11,"정형외과, 신경외과, 영상의학과",983.52,37.2764039945,127.1526461647
용인시,우리호병원,16841,"경기도 용인시 수지구 문정로 15, 4~7층 (풍덕천동, 평은프라자)",경기도 용인시 수지구 풍덕천동 1080번지 19호 평은프라자 4~7층,2008-03-03,영업/정상,,병원,120,14,32,"내과, 정형외과, 신경외과, 영상의학과",3090.22,37.3222128738,127.0959002755
용인시,린병원,16864,"경기도 용인시 수지구 포은대로59번길 15 (상현동, 광교복합의료센터)",경기도 용인시 수지구 상현동 1186-1번지 광교복합의료센터,2015-03-12,영업/정상,,병원,318,96,71,"내과, 재활의학과",12620.83,37.3006636584,127.0661933603
용인시,용인연세병원,16986,경기도 용인시 기흥구 어정로 85(상하동),경기도 용인시 기흥구 상하동 465-3,2022-01-12,영업중,,병원,99,28,27,"신경과, 정형외과, 신경외과, 재활의학과, 가정의학과",2657.9,37.2743079721,127.1389962381
용인시,연세프라임병원,16921,"경기도 용인시 기흥구 용구대로 2355 (마북동, 용인프라임병원)",경기도 용인시 기흥구 마북동 482번지 10호,2017-06-22,영업중,,병원,77,39,16,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",4700.07,37.2967560750,127.1088538757
